origin	dest	capacity	length	fft	alpha	beta	speedLimit	LinkType	NMoto	NCar
6130	5994	3710	0.14	0.2625	1.5554	3.829	0	6	0	0
6130	6131	770	0.4	0.75	1.5554	3.829	0	6	0	0
5994	15176	3920	0.22	0.32195121951219513	1.5577	3.6819	0	6	0	0
6018	6131	2660	0.125083	0.234530625	1.5554	3.829	0	6	0	0
27301	27299	2950	0.08	0.11707317073170731	1.5577	3.6819	0	6	0	0
6135	6121	1950	0.14741	0.2157219512195122	1.5577	3.6819	0	6	1	0
5201	7802	1950	0.008899	0.013022926829268294	1.5577	3.6819	0	6	1	0
27298	27297	2950	0.08	0.11707317073170731	1.5577	3.6819	0	6	0	0
6136	16067	1850	0.36	0.6749999999999999	1.5554	3.829	0	6	0	0
5932	6137	2300	0.42854	0.49446923076923077	0.8208	4.9382	0	1	1	0
6138	6137	4000	0.53	0.6115384615384616	0.8208	4.9382	0	1	1	0
5932	5894	6300	0.429263	0.24765173076923075	0.885	4.8323	0	1	1	0
6139	6140	810	0.44	0.6439024390243903	1.5577	3.6819	0	6	0	0
6141	6142	770	0.51	0.95625	1.5554	3.829	0	6	0	0
6180	7697	1950	0.98	1.4341463414634146	1.5577	3.6819	0	3	0	0
6144	6145	1300	0.78	1.1414634146341462	1.5577	3.6819	0	6	0	0
6139	16133	770	0.15	0.2195121951219512	1.5577	3.6819	0	5	0	0
6141	16108	2950	0.08	0.096	1.1507	3.7967	0	5	1	0
6148	6149	1860	0.8	1.170731707317073	1.5577	3.6819	0	4	0	0
6021	16075	1650	0.11	0.20625	1.5554	3.829	0	6	0	0
6148	7703	1650	0.58	0.8487804878048779	1.5577	3.6819	0	6	0	0
5947	7707	860	0.1	0.1875	1.5554	3.829	0	6	0	0
6149	7708	1950	0.25	0.36585365853658536	1.5577	3.6819	0	6	0	0
6153	6154	770	0.34	0.4975609756097561	1.5577	3.6819	0	5	0	0
6155	6156	3490	0.49	0.48999999999999994	0.8397	5.3445	0	5	1	0
6155	6154	3490	0.322906	0.322906	0.8397	5.3445	0	5	1	0
5988	6157	1860	0.41	0.6	1.5577	3.6819	0	6	0	0
6158	6164	2950	0.44	0.6439024390243903	1.5577	3.6819	0	3	0	0
6158	16114	1570	0.13	0.24375000000000002	1.5554	3.829	0	6	0	0
6160	16113	2950	0.06	0.072	1.1507	3.7967	0	5	1	0
6161	6162	770	0.27	0.3951219512195122	1.5577	3.6819	0	5	0	0
6161	6155	3490	0.321263	0.321263	0.8397	5.3445	0	5	1	0
6160	16119	810	0.12	0.17560975609756097	1.5577	3.6819	0	6	0	0
6157	5993	1860	0.22	0.32195121951219513	1.5577	3.6819	0	6	0	0
6164	6165	2950	0.17	0.24878048780487805	1.5577	3.6819	0	3	0	0
6165	6153	770	0.16	0.23414634146341462	1.5577	3.6819	0	5	0	0
6166	16135	1860	0.05	0.06	1.1507	3.7967	0	5	0	0
6167	16130	770	0.15	0.28125	1.5554	3.829	0	6	0	0
5985	6167	770	0.15	0.28125	1.5554	3.829	0	6	0	0
5993	6166	1860	0.05	0.06	1.1507	3.7967	0	5	0	0
6163	5920	1860	0.23	0.276	1.1507	3.7967	0	5	0	0
6165	5920	2950	0.29	0.42439024390243896	1.5577	3.6819	0	3	0	0
5920	5927	1950	0.17	0.24878048780487805	1.5577	3.6819	0	3	0	0
5991	10078	1760	0.24	0.44999999999999996	1.5554	3.829	0	6	0	0
5988	16102	1760	0.13	0.24375000000000002	1.5554	3.829	0	6	0	0
5986	16100	1860	0.06	0.08780487804878048	1.5577	3.6819	0	6	0	0
5991	5986	1860	0.1	0.14634146341463414	1.5577	3.6819	0	6	0	0
6143	16101	2950	0.16	0.23414634146341462	1.5577	3.6819	0	3	0	0
6143	16112	1760	0.11	0.20625	1.5554	3.829	0	6	0	0
6160	6147	2950	0.07	0.08400000000000002	1.1507	3.7967	0	5	1	0
6137	5894	2300	0.292385	0.3373673076923077	0.8208	4.9382	0	1	1	0
5914	6144	810	0.4	0.5853658536585366	1.5577	3.6819	0	6	0	0
6137	6168	4000	0.62	0.7153846153846154	0.8208	4.9382	0	1	1	0
6169	6144	1300	0.18	0.2634146341463414	1.5577	3.6819	0	6	0	0
6169	6170	2950	0.17	0.20400000000000001	1.1507	3.7967	0	5	1	0
5922	6171	1950	0.069378	0.0832536	1.1507	3.7967	0	5	1	0
6170	5922	1950	0.22	0.264	1.1507	3.7967	0	5	1	0
6168	5922	1950	0.069381	0.0832572	1.1507	3.7967	0	5	1	0
6171	6170	1950	0.152595	0.183114	1.1507	3.7967	0	5	1	0
6170	6168	1950	0.151266	0.18151920000000002	1.1507	3.7967	0	5	1	0
6168	6171	4000	0.02	0.023076923076923078	0.8208	4.9382	0	1	1	0
6156	6161	3490	0.179678	0.179678	0.8397	5.3445	0	5	1	0
6154	6156	3490	0.176757	0.176757	0.8397	5.3445	0	5	1	0
6156	10079	2950	0.01	0.012	1.1507	3.7967	0	5	1	0
6154	6161	770	0.03	0.04390243902439024	1.5577	3.6819	0	5	0	0
6172	6139	1650	0.41	0.6	1.5577	3.6819	0	6	0	0
6172	16132	810	0.09	0.1317073170731707	1.5577	3.6819	0	6	0	0
6173	16118	1650	0.15	0.2195121951219512	1.5577	3.6819	0	6	0	0
6173	6155	2950	0.07	0.08400000000000002	1.1507	3.7967	0	5	1	0
6159	6173	2950	0.06	0.072	1.1507	3.7967	0	5	1	0
6162	6139	770	0.13	0.1902439024390244	1.5577	3.6819	0	5	0	0
6174	6175	1950	0.34	0.4975609756097561	1.5577	3.6819	0	4	0	0
6176	6175	810	0.43	0.6292682926829268	1.5577	3.6819	0	6	0	0
6177	7715	1850	0.39	0.7312500000000001	1.5554	3.829	0	6	0	0
6177	7714	1850	0.31	0.58125	1.5554	3.829	0	6	0	0
6179	7716	2950	0.12	0.17560975609756097	1.5577	3.6819	0	3	0	0
6019	7700	2950	0.02	0.029268292682926828	1.5577	3.6819	0	3	0	0
6178	16077	910	0.22	0.32195121951219513	1.5577	3.6819	0	6	0	0
6174	6141	2950	0.07	0.08400000000000002	1.1507	3.7967	0	5	1	0
6001	6176	810	0.13	0.1902439024390244	1.5577	3.6819	0	6	0	0
6181	6178	1850	0.17	0.31875000000000003	1.5554	3.829	0	6	0	0
5983	16070	910	0.1	0.14634146341463414	1.5577	3.6819	0	6	0	0
5983	6179	2950	0.43	0.6292682926829268	1.5577	3.6819	0	3	0	0
6005	9940	770	0.2	0.375	1.5554	3.829	0	6	0	0
6182	6177	910	0.26	0.3804878048780488	1.5577	3.6819	0	6	0	0
5987	6177	1850	0.39	0.7312500000000001	1.5554	3.829	0	6	0	0
6175	6183	1860	0.37	0.5414634146341463	1.5577	3.6819	0	4	0	0
6183	6148	1860	0.35	0.5121951219512194	1.5577	3.6819	0	4	0	0
6184	6185	1570	0.64	0.9365853658536585	1.5577	3.6819	0	5	0	0
6187	9952	1570	1.04	1.248	3.76	3.29	0	6	0	0
6187	5924	1570	0.86	1.032	3.76	3.29	0	6	0	0
6145	6140	1300	0.69	1.0097560975609754	1.5577	3.6819	0	6	0	0
6138	7670	2300	0.18846	0.21745384615384614	0.8208	4.9382	0	1	1	0
5924	6145	1300	0.4	0.5853658536585366	1.5577	3.6819	0	6	0	0
5919	6138	2300	0.115008	0.13270153846153845	0.8208	4.9382	0	1	1	0
6187	6140	810	0.17	0.24878048780487805	1.5577	3.6819	0	6	0	0
6150	6146	1650	0.28	0.40975609756097564	1.5577	3.6819	0	6	0	0
6146	6184	1570	0.24	0.35121951219512193	1.5577	3.6819	0	5	0	0
5949	5926	1450	0.38	0.38	0.8397	5.3445	0	6	0	0
6185	9944	1570	0.17	0.24878048780487805	1.5577	3.6819	0	5	0	0
6152	6185	1950	0.23	0.33658536585365856	1.5577	3.6819	0	6	0	0
6151	6186	910	0.16	0.23414634146341462	1.5577	3.6819	0	6	0	0
6151	5949	770	0.1	0.1875	1.5554	3.829	0	6	0	0
6186	5949	1570	0.16	0.23414634146341462	1.5577	3.6819	0	5	0	0
6189	16046	1860	0.22	0.32195121951219513	1.5577	3.6819	0	6	0	0
6149	9945	1860	0.23	0.33658536585365856	1.5577	3.6819	0	4	0	0
6189	6188	1950	0.69	1.0097560975609754	1.5577	3.6819	0	6	0	0
6188	6149	1950	0.26	0.3804878048780488	1.5577	3.6819	0	6	0	0
6190	6189	1850	0.19	0.35625	1.5554	3.829	0	6	0	0
6027	16074	1850	0.09	0.16874999999999998	1.5554	3.829	0	6	0	0
6021	6027	1850	0.07	0.13125	1.5554	3.829	0	6	0	0
6191	6190	1850	0.24	0.44999999999999996	1.5554	3.829	0	6	0	0
5938	7713	770	0.14	0.2625	1.5554	3.829	0	6	0	0
5930	5947	860	0.14	0.2625	1.5554	3.829	0	6	0	0
6003	6002	910	0.44	0.6439024390243903	1.5577	3.6819	0	6	0	0
6002	5928	910	0.07	0.10243902439024391	1.5577	3.6819	0	6	0	0
6192	7730	2790	0.02	0.0375	1.5554	3.829	0	6	0	0
6205	15324	2790	0.07	0.13125	1.5554	3.829	0	6	0	0
6195	10240	2140	0.372611	0.4064847272727273	1.2312	2.9971	0	6	0	0
6199	8549	1760	0.022564	0.0423075	1.5554	3.829	0	6	0	0
6200	8554	4990	0.15	0.16363636363636364	1.0153	4.7948	0	6	1	0
6023	6201	3690	0.912591	0.7399386486486487	1.1396	4.2634	0	2	1	0
6218	15200	3530	0.366112	0.68646	1.5554	3.829	0	6	0	0
6203	6024	3690	1.510659	1.2248586486486486	1.1396	4.2634	0	2	1	0
6204	15191	2660	0.29568	0.5544	1.5554	3.829	0	6	0	0
6205	15323	2790	0.12	0.22499999999999998	1.5554	3.829	0	6	0	0
6011	6207	527	0.24	0.36923076923076925	1.3339	2.3725	0	8	1	0
6004	5982	2950	0.18	0.2634146341463414	1.5577	3.6819	0	3	0	0
6207	6004	527	0.15	0.23076923076923075	1.3339	2.3725	0	8	1	0
6202	6208	3530	0.181088	0.33954	1.5554	3.829	0	6	0	0
6202	6209	2050	0.183903	0.21219576923076924	0.8208	4.9382	0	2	1	0
6210	6204	2660	0.288908	0.5417025	1.5554	3.829	0	6	0	0
6209	6024	2050	0.269236	0.31065692307692305	0.8208	4.9382	0	2	1	0
6208	6211	3530	0.289465	0.542746875	1.5554	3.829	0	6	0	0
5984	6008	2950	0.031048	0.04543609756097561	1.5577	3.6819	0	3	0	0
6008	6012	2950	0.01653	0.024190243902439026	1.5577	3.6819	0	3	0	0
6211	5984	2950	0.030242	0.04425658536585366	1.5577	3.6819	0	3	0	0
6209	6204	860	0.02	0.0375	1.5554	3.829	0	6	0	0
6208	6209	860	0.02	0.0375	1.5554	3.829	0	6	0	0
6023	6199	2050	0.664013	0.7661688461538462	0.8208	4.9382	0	2	1	0
5940	10238	1860	0.230387	0.33715170731707317	1.5577	3.6819	0	6	0	0
6198	5940	5880	0.03	0.04390243902439024	1.5577	3.6819	0	6	0	0
6212	15329	2790	0.06	0.11249999999999999	1.5554	3.829	0	6	0	0
5254	6216	1850	0.238711	0.29838875000000004	1.001	4.7645	0	2	1	0
5998	5251	5400	0.499736	0.40519135135135137	1.1396	4.2634	0	2	1	0
5254	5999	3690	0.499141	0.4047089189189189	1.1396	4.2634	0	2	1	0
6200	8557	2790	0.02	0.0375	1.5554	3.829	0	6	0	0
6213	15179	2790	0.08	0.15	1.5554	3.829	0	6	0	0
5259	7806	2660	0.009196	0.017242499999999997	1.5554	3.829	0	6	0	0
27292	27291	2950	0.11	0.16097560975609757	1.5577	3.6819	0	6	0	0
6221	8556	2790	0.21	0.39375	1.5554	3.829	0	6	0	0
6017	5997	1760	0.07552	0.1416	1.5554	3.829	0	6	0	0
5997	6200	2950	0.61	0.8926829268292682	1.5577	3.6819	0	6	1	0
6222	6215	3710	0.37	0.69375	1.5554	3.829	0	6	0	0
5995	8559	2660	0.315426	0.5914237499999999	1.5554	3.829	0	6	0	0
5999	5997	3380	0.167278	0.2090975	1.001	4.7645	0	2	1	0
5995	6222	3710	0.05	0.09375	1.5554	3.829	0	6	0	0
6216	5995	2660	0.063044	0.11820750000000001	1.5554	3.829	0	6	0	0
6215	6213	3710	0.19	0.35625	1.5554	3.829	0	6	0	0
6213	6221	2790	0.17	0.31875000000000003	1.5554	3.829	0	6	0	0
6223	15138	2790	0.06	0.11249999999999999	1.5554	3.829	0	6	0	0
8343	27271	950	0.143521	0.2100307317073171	1.5577	3.6819	0	2	0	0
27294	27416	2950	0.17	0.24878048780487805	1.5577	3.6819	0	6	0	0
6220	7815	2790	0.01	0.01875	1.5554	3.829	0	6	0	0
5200	7813	2790	0.14	0.2625	1.5554	3.829	0	6	0	0
6227	6224	1860	0.38	0.5560975609756097	1.5577	3.6819	0	6	1	0
6201	6225	1850	0.283388	0.22977405405405402	1.1396	4.2634	0	2	1	0
6225	15189	3530	0.038417	0.072031875	1.5554	3.829	0	6	0	0
6225	6203	1850	0.252963	0.20510513513513512	1.1396	4.2634	0	2	1	0
6227	7760	2790	0.02	0.0375	1.5554	3.829	0	6	0	0
6225	6228	2790	0.13	0.24375000000000002	1.5554	3.829	0	6	0	0
6224	8910	3530	0.051484	0.09653250000000001	1.5554	3.829	0	6	0	0
6218	6199	1760	0.02903	0.05443125	1.5554	3.829	0	6	0	0
6217	6218	3530	0.053069	0.09950437499999999	1.5554	3.829	0	6	0	0
6224	6226	1860	0.03	0.04390243902439024	1.5577	3.6819	0	6	1	0
6201	6226	2050	0.053294	0.06149307692307693	0.8208	4.9382	0	2	1	0
6219	8945	2790	0.12	0.22499999999999998	1.5554	3.829	0	6	0	0
6228	6205	2790	0.19	0.35625	1.5554	3.829	0	6	0	0
7835	6227	1860	0.94	1.3756097560975609	1.5577	3.6819	0	6	1	0
5323	7834	1860	0.01	0.014634146341463414	1.5577	3.6819	0	6	1	0
6193	7729	1850	0.2	0.375	1.5554	3.829	0	6	0	0
6026	5934	910	1.04	1.5219512195121951	1.5577	3.6819	0	6	0	0
7729	5935	860	1.5	2.8125	1.5554	3.829	0	6	0	0
6196	9941	1950	0.31	0.4536585365853658	1.5577	3.6819	0	6	0	0
6020	6026	910	0.07	0.10243902439024391	1.5577	3.6819	0	6	0	0
6194	15321	2790	0.22	0.4125	1.5554	3.829	0	6	0	0
6230	8888	860	0.34	0.6375000000000001	1.5554	3.829	0	6	0	0
6231	8895	860	0.1262	0.236625	1.5554	3.829	0	6	0	0
6233	5945	860	0.03	0.056249999999999994	1.5554	3.829	0	6	0	0
5325	6234	2790	0.18	0.33749999999999997	1.5554	3.829	0	6	0	0
6232	15333	2790	0.04	0.075	1.5554	3.829	0	6	0	0
5319	7830	1760	0.01	0.01875	1.5554	3.829	0	6	0	0
5325	8869	2790	0.04	0.075	1.5554	3.829	0	6	0	0
5945	5944	770	0.21	0.39375	1.5554	3.829	0	6	0	0
5944	6230	860	0.14	0.2625	1.5554	3.829	0	6	0	0
5324	6237	2790	0.11	0.20625	1.5554	3.829	0	6	0	0
5933	8880	2810	0.1	0.14634146341463414	1.5577	3.6819	0	6	0	0
6239	6233	860	0.51	0.95625	1.5554	3.829	0	6	0	0
6240	6239	860	0.34	0.6375000000000001	1.5554	3.829	0	6	0	0
6234	8897	1760	0.05	0.09375	1.5554	3.829	0	6	0	0
6237	15314	860	0.07	0.13125	1.5554	3.829	0	6	0	0
6234	15312	2790	0.04	0.075	1.5554	3.829	0	6	0	0
6241	5324	2790	0.09	0.16874999999999998	1.5554	3.829	0	6	0	0
5257	9933	1760	0.12	0.22499999999999998	1.5554	3.829	0	6	0	0
6242	6233	1760	0.26	0.48750000000000004	1.5554	3.829	0	6	0	0
6240	6238	860	0.3	0.5625	1.5554	3.829	0	6	0	0
6238	15303	1760	0.01	0.01875	1.5554	3.829	0	6	0	0
6236	5933	2790	0.16	0.3	1.5554	3.829	0	6	0	0
5256	8887	860	0.22	0.4125	1.5554	3.829	0	6	0	0
6237	6236	2790	0.13	0.24375000000000002	1.5554	3.829	0	6	0	0
5256	6237	2660	0.12	0.22499999999999998	1.5554	3.829	0	6	0	0
6243	5933	2810	0.12	0.17560975609756097	1.5577	3.6819	0	6	0	0
6244	16523	910	0.27	0.3951219512195122	1.5577	3.6819	0	4	0	0
6246	6247	3490	0.71	0.852	1.1507	3.7967	0	4	0	0
6246	6248	3870	0.174949	0.10093211538461538	0.885	4.8323	0	1	1	0
5249	6249	6300	4.170973	2.406330576923077	0.885	4.8323	0	1	1	0
5923	6250	5670	1.141778	0.6587180769230769	0.885	4.8323	0	1	1	0
6251	7681	770	0.78	1.4625000000000001	1.5554	3.829	0	4	0	0
5941	7746	2070	0.351908	0.43988499999999997	1.001	4.7645	0	1	1	0
6249	5931	5670	0.684648	0.39498923076923076	0.885	4.8323	0	1	1	0
6248	7741	3870	0.106407	0.06138865384615384	0.885	4.8323	0	1	1	0
6255	7745	3870	0.098066	0.05657653846153846	0.885	4.8323	0	1	1	0
6248	7740	2070	0.149009	0.18626125	1.001	4.7645	0	1	1	0
6255	7743	2070	0.138297	0.17287125	1.001	4.7645	0	1	1	0
6257	6258	2070	0.923817	1.15477125	1.001	4.7645	0	1	1	0
6252	6259	3920	0.22	0.22	0.8397	5.3445	0	6	0	0
6260	7747	3690	0.108627	0.08807594594594595	1.1396	4.2634	0	2	1	0
6261	6252	1860	0.78	1.1414634146341462	1.5577	3.6819	0	4	0	0
5937	6262	770	0.55	1.03125	1.5554	3.829	0	6	0	0
6247	6263	1570	1.73	2.076	3.76	3.29	0	6	0	0
6250	6264	6300	3.874973	2.235561346153846	0.885	4.8323	0	1	1	0
6261	6265	3690	0.442376	0.35868324324324324	1.1396	4.2634	0	2	1	0
6267	6263	1570	3.96	4.752	3.76	3.29	0	6	0	0
6266	7679	860	0.47	0.88125	1.5554	3.829	0	6	0	0
6273	6272	1760	0.35	0.65625	1.5554	3.829	0	6	0	0
5929	5939	1650	0.36	0.6749999999999999	1.5554	3.829	0	4	0	0
6253	6261	3690	0.188247	0.1526327027027027	1.1396	4.2634	0	2	1	0
5939	6273	5880	0.26	0.26	0.8397	5.3445	0	6	0	0
6275	7709	910	0.18	0.216	1.1507	3.7967	0	5	0	0
5948	6277	1450	0.32	0.32	0.8397	5.3445	0	6	0	0
6273	16038	770	0.25	0.46875	1.5554	3.829	0	6	0	0
6273	16039	860	0.37	0.69375	1.5554	3.829	0	6	0	0
6276	5948	910	0.14	0.16800000000000004	1.1507	3.7967	0	5	0	0
5939	6275	1860	0.1	0.14634146341463414	1.5577	3.6819	0	6	0	0
6266	6270	860	0.18	0.33749999999999997	1.5554	3.829	0	6	0	0
6277	16040	860	0.12	0.22499999999999998	1.5554	3.829	0	6	0	0
6262	5929	1650	0.47	0.88125	1.5554	3.829	0	4	0	0
6262	9947	1650	0.22	0.4125	1.5554	3.829	0	4	0	0
6268	6269	910	0.10111	0.1479658536585366	1.5577	3.6819	0	6	0	0
6279	6274	2790	0.04766	0.0893625	1.5554	3.829	0	6	0	0
6274	6268	2790	0.069085	0.12953437499999998	1.5554	3.829	0	6	0	0
6268	6279	2790	0.057197	0.107244375	1.5554	3.829	0	6	0	0
5923	6257	2070	0.657377	0.82172125	1.001	4.7645	0	1	1	0
6280	6263	1570	0.76	0.912	3.76	3.29	0	6	0	0
6269	6280	910	1.16	1.6975609756097558	1.5577	3.6819	0	6	0	0
6270	9950	860	0.32	0.6	1.5554	3.829	0	6	0	0
6257	6256	2070	0.279111	0.34888874999999997	1.001	4.7645	0	1	1	0
6280	6246	1570	1.13	1.3559999999999999	3.76	3.29	0	6	0	0
6256	6246	3870	0.135374	0.07810038461538461	0.885	4.8323	0	1	1	0
6281	6255	3870	0.987029	0.5694398076923077	0.885	4.8323	0	1	1	0
6258	6282	3870	0.778123	0.4489171153846154	0.885	4.8323	0	1	1	0
6283	7925	3690	0.411509	0.333655945945946	1.1396	4.2634	0	2	1	0
6252	8691	1860	0.09	0.1317073170731707	1.5577	3.6819	0	4	0	0
6282	5942	3870	0.906155	0.5227817307692307	0.885	4.8323	0	1	1	0
6285	5942	3600	0.411152	0.5139400000000001	1.001	4.7645	0	1	1	0
5941	6286	3870	0.332587	0.19187711538461538	0.885	4.8323	0	1	1	0
6286	6281	3870	0.406386	0.23445346153846158	0.885	4.8323	0	1	1	0
6287	6285	2070	0.456552	0.57069	1.001	4.7645	0	1	1	0
6288	6289	2070	0.831767	1.03970875	1.001	4.7645	0	1	1	0
6287	6281	2070	0.284186	0.3552325	1.001	4.7645	0	1	1	0
6288	6283	3600	0.284765	0.35595625000000003	1.001	4.7645	0	1	1	0
6284	6289	3690	0.273968	0.2221362162162162	1.1396	4.2634	0	2	1	0
6265	6283	3690	0.458619	0.3718532432432432	1.1396	4.2634	0	2	1	0
6289	6260	3690	0.179503	0.14554297297297297	1.1396	4.2634	0	2	1	0
6260	6286	2070	0.416471	0.5205887499999999	1.001	4.7645	0	1	1	0
6265	6287	3600	0.13045	0.16306250000000003	1.001	4.7645	0	1	1	0
6284	6285	2070	0.238771	0.29846374999999997	1.001	4.7645	0	1	1	0
6282	6288	3600	0.143613	0.17951625	1.001	4.7645	0	1	1	0
5946	5943	860	0.05	0.09375	1.5554	3.829	0	6	0	0
5224	5349	1760	0.15	0.28125	1.5554	3.829	0	6	0	0
6249	7742	2070	0.327082	0.40885249999999995	1.001	4.7645	0	1	1	0
6254	6258	3870	0.196226	0.1132073076923077	0.885	4.8323	0	1	1	0
6290	16086	3490	0.54	0.648	1.1507	3.7967	0	4	0	0
6247	27455	3490	0.16	0.192	1.1507	3.7967	0	4	0	0
6290	6244	1750	0.26	0.26	0.8397	5.3445	0	6	0	0
6264	5246	3600	0.380783	0.47597875	1.001	4.7645	0	1	1	0
6264	5247	5670	0.303496	0.17509384615384616	0.885	4.8323	0	1	1	0
6245	7686	1450	0.25	0.3	1.1507	3.7967	0	4	0	0
5036	6245	1570	2.44	2.928	3.76	3.29	0	4	0	0
6293	10463	3140	1.01	1.212	3.76	3.29	0	6	0	0
6295	6296	2790	0.16	0.3	1.5554	3.829	0	6	0	0
6297	8003	1850	0.12	0.22499999999999998	1.5554	3.829	0	6	0	0
6299	6300	1570	0.97	1.8187499999999999	1.5554	3.829	0	6	0	0
6301	15797	2490	0.77	1.44375	1.5554	3.829	0	6	0	0
6305	6306	1650	0.05	0.09375	1.5554	3.829	0	6	0	0
6307	8022	3750	0.547553	0.631791923076923	0.8208	4.9382	0	6	1	0
6308	8614	1650	0.69	1.29375	1.5554	3.829	0	6	0	0
6310	6309	3530	0.587508	0.587508	1.0801	4.4767	0	2	1	0
6311	6312	4300	1.518046	0.8757957692307693	0.885	4.8323	0	1	1	0
6313	15231	1850	0.07	0.13125	1.5554	3.829	0	6	0	0
6314	6315	2370	0.47	0.88125	1.5554	3.829	0	3	0	0
6316	6317	860	0.21	0.39375	1.5554	3.829	0	6	0	0
6318	8305	3920	0.6	0.6	0.8397	5.3445	0	6	0	0
6323	6324	5670	5.677768	3.785178666666667	0.885	4.8323	0	1	1	0
6325	6326	5670	5.316566	3.5443773333333333	0.885	4.8323	0	1	1	0
6327	5340	4300	6.792398	3.918691153846154	0.885	4.8323	0	1	1	0
6328	9977	1960	0.32	0.32	0.8397	5.3445	0	6	0	0
6330	7852	3300	0.02	0.0375	1.5554	3.829	0	3	0	0
6332	9930	1760	0.18	0.33749999999999997	1.5554	3.829	0	6	0	0
6333	8613	3530	0.366371	0.366371	1.0801	4.4767	0	2	1	0
6335	6291	5880	0.3	0.3	0.8397	5.3445	0	6	0	0
6336	8712	3140	3.18	3.8160000000000003	3.76	3.29	0	6	0	0
6792	9233	3920	0.22	0.4125	1.5554	3.829	0	6	0	0
6339	15802	1570	0.08	0.15	1.5554	3.829	0	6	0	0
6336	8600	1570	2.2	2.64	3.76	3.29	0	6	0	0
6548	9085	3920	0.403342	0.48401039999999995	1.0801	4.4767	0	2	0	0
9176	6345	527	0.18	0.2769230769230769	1.3339	2.3725	0	8	1	0
6347	6348	1760	0.273019	0.5119106250000001	1.5554	3.829	0	6	0	0
6349	8536	1850	0.017165	0.02145625	1.001	4.7645	0	2	1	0
6350	6351	1570	0.05	0.09375	1.5554	3.829	0	6	0	0
6352	6353	1570	0.05	0.09375	1.5554	3.829	0	6	0	0
6350	8535	2050	0.231774	0.26743153846153844	0.8208	4.9382	0	2	0	0
6347	6355	1570	0.047073	0.08826187499999999	1.5554	3.829	0	6	0	0
6359	9903	1650	0.31	0.58125	1.5554	3.829	0	6	0	0
6361	8519	2370	0.059078	0.11077125	1.5554	3.829	0	6	0	0
6363	6364	4100	0.999355	0.8102878378378378	1.1396	4.2634	0	2	1	0
6365	6362	527	0.36	0.5538461538461538	1.3339	2.3725	0	8	1	0
6367	15468	2490	0.07	0.13125	1.5554	3.829	0	6	1	0
6315	6344	3920	0.29	0.42439024390243896	1.5577	3.6819	0	6	0	0
6369	6370	4100	0.643325	0.5216148648648649	1.1396	4.2634	0	2	1	0
6371	6372	4100	0.657161	0.5328332432432432	1.1396	4.2634	0	2	1	0
6375	9137	770	0.19	0.35625	1.5554	3.829	0	6	0	0
6377	6370	2050	0.15307	0.17661923076923078	0.8208	4.9382	0	2	1	0
6378	6379	3530	1.315199	1.315199	1.0801	4.4767	0	2	1	0
6380	8147	527	0.3	0.4615384615384615	1.3339	2.3725	0	8	1	0
6364	6381	2300	0.450974	0.5203546153846154	0.8208	4.9382	0	1	1	0
6382	6383	6150	0.443045	0.3592256756756757	1.1396	4.2634	0	2	1	0
6364	6384	4000	0.389528	0.4494553846153846	0.8208	4.9382	0	1	1	0
6383	6385	4100	0.954026	0.7735345945945946	1.1396	4.2634	0	2	1	0
6386	9881	1570	0.14	0.2625	1.5554	3.829	0	6	0	0
6387	9885	3710	0.14	0.2625	1.5554	3.829	0	6	0	0
6388	6389	4100	1.468127	1.1903732432432432	1.1396	4.2634	0	2	1	0
6390	6391	4100	1.466543	1.1890889189189189	1.1396	4.2634	0	2	1	0
6345	8037	2370	0.01486	0.0278625	1.5554	3.829	0	6	0	0
6392	9218	1650	0.182309	0.341829375	1.5554	3.829	0	3	1	0
6377	8414	1570	0.072965	0.136809375	1.5554	3.829	0	6	0	0
6394	8440	1570	0.01	0.01875	1.5554	3.829	0	6	0	0
6396	8437	3140	0.01	0.01875	1.5554	3.829	0	6	0	0
6366	9143	3300	0.14	0.2625	1.5554	3.829	0	6	0	0
6398	6399	770	0.1	0.1875	1.5554	3.829	0	6	0	0
5339	6311	4300	5.170121	2.9827621153846153	0.885	4.8323	0	1	1	0
6400	9904	1850	0.98	1.8375	1.5554	3.829	0	6	0	0
6402	6403	3300	0.26	0.48750000000000004	1.5554	3.829	0	3	0	0
6358	6405	860	0.28	0.525	1.5554	3.829	0	6	0	0
6406	6407	1650	0.62	1.1625	1.5554	3.829	0	6	0	0
6406	6408	2950	0.4	0.5853658536585366	1.5577	3.6819	0	6	0	0
6410	8032	1570	0.02	0.0375	1.5554	3.829	0	6	0	0
6557	8352	527	0.43	0.6615384615384615	1.3339	2.3725	0	8	1	0
6413	9898	2490	0.26	0.48750000000000004	1.5554	3.829	0	6	0	0
6414	6415	3710	0.15	0.28125	1.5554	3.829	0	6	0	0
6416	9871	770	0.08	0.15	1.5554	3.829	0	6	0	0
6530	14081	1570	0.046585	0.087346875	1.5554	3.829	0	6	0	0
6421	8029	1570	0.015736	0.029505	1.5554	3.829	0	6	0	0
6423	6424	4100	0.768934	0.62346	1.1396	4.2634	0	2	1	0
6427	6428	4100	0.516383	0.41868891891891896	1.1396	4.2634	0	2	1	0
6429	8393	860	0.01	0.01875	1.5554	3.829	0	6	0	0
6431	6388	6150	0.951639	0.7715991891891892	1.1396	4.2634	0	2	1	0
6433	8384	2490	0.008148	0.015277500000000001	1.5554	3.829	0	3	0	0
6419	7929	1650	0.171391	0.321358125	1.5554	3.829	0	3	1	0
